"Name";"Link";"Price";"Discount Percentage"
"SHEIN EZwear Shawl Collar Belted Quilted Coat";"https://eur.shein.com/SHEIN-EZwear-Shawl-Collar-Belted-Quilted-Coat-p-23683233.html";27.00;0
"SHEIN Coolane Letter Patched Contrast Piping Leggings";"https://eur.shein.com/SHEIN-Coolane-Letter-Patched-Contrast-Piping-Leggings-p-20928440.html";6.00;40
"NEW Elegant Tie Neck High Slit Mesh Evening Dress";"https://eur.shein.com/Elegant-Tie-Neck-High-Slit-Mesh-Evening-Dress-p-26558045.html";78.00;0
"SHEIN BAE Silver Metallic Women'S Denim Skirt, Perfect For New Year'S Eve";"https://eur.shein.com/SHEIN-BAE-Silver-Metallic-Women-S-Denim-Skirt-Perfect-For-New-Year-S-Eve-p-24281700.html";14.40;20
"Women's Round Neck Lantern Sleeve Dress";"https://eur.shein.com/Women-s-Round-Neck-Lantern-Sleeve-Dress-p-29019875.html";17.00;0
"Free Soul Tie Dye One Shoulder Drawstring Dress";"https://eur.shein.com/Free-Soul-Tie-Dye-One-Shoulder-Drawstring-Dress-p-16652106.html";7.20;20
"SHEIN BAE Brown Beaded Pleats & Drapery Detail Elegant Party Dress For Women";"https://eur.shein.com/SHEIN-BAE-Brown-Beaded-Pleats-Drapery-Detail-Elegant-Party-Dress-For-Women-p-23428882.html";22.00;0
"SHEIN VCAY Allover Floral Print Cold Shoulder Ruffle Trim Dress";"https://eur.shein.com/SHEIN-VCAY-Allover-Floral-Print-Cold-Shoulder-Ruffle-Trim-Dress-p-15091256.html";10.00;0
"SHEIN BAE Off Shoulder Velvet Bodycon Dress";"https://eur.shein.com/SHEIN-BAE-Off-Shoulder-Velvet-Bodycon-Dress-p-23628423.html";11.00;27
"SHEIN BAE Sequin Asymmetrical Hem Crop Tank Top";"https://eur.shein.com/SHEIN-BAE-Sequin-Asymmetrical-Hem-Crop-Tank-Top-p-22178648.html";15.00;0
"SHEIN Maternity & Nursing Kangaroo Pocket Sweatshirt";"https://eur.shein.com/SHEIN-Maternity-Nursing-Kangaroo-Pocket-Sweatshirt-p-26543127.html";27.00;0
"DAZY Single Button Crop Blazer";"https://eur.shein.com/DAZY-Single-Button-Crop-Blazer-p-11903555.html";21.00;0
"SHEIN Essnce Solid Crop Tee & Biker Shorts";"https://eur.shein.com/SHEIN-Essnce-Solid-Crop-Tee-Biker-Shorts-p-22357696.html";11.00;0
"Scroll Jacquard Frill Trim Lace Up Back Boned Overbust Corset Top";"https://eur.shein.com/Scroll-Jacquard-Frill-Trim-Lace-Up-Back-Boned-Overbust-Corset-Top-p-11283749.html";15.00;0
"SHEIN BAE Surplice Neck Lantern Sleeve Lace Dress";"https://eur.shein.com/SHEIN-BAE-Surplice-Neck-Lantern-Sleeve-Lace-Dress-p-11414103.html";18.00;0
"SHEIN Essnce Two Tone Puff Sleeve 2 In 1 Top";"https://eur.shein.com/SHEIN-Essnce-Two-Tone-Puff-Sleeve-2-In-1-Top-p-25700373.html";13.00;0
"SHEIN ICON Striped Print Crop Glitter Tee";"https://eur.shein.com/SHEIN-ICON-Striped-Print-Crop-Glitter-Tee-p-24184900.html";5.00;0
"SHEIN Slayr Shein Slayr Elegant And Sexy Black Mesh Sparkling Rhinestone Detail Halter Neckline Backless Top And Mini Skirt Set For Valentine's Day, Music Festival, Holiday, And Date Night  For Women Two Piece Skirt Set";"https://eur.shein.com/SHEIN-Slayr-Shein-Slayr-Elegant-And-Sexy-Black-Mesh-Sparkling-Rhinestone-Detail-Halter-Neckline-Backless-Top-And-Mini-Skirt-Set-For-Valentine-s-Day-Music-Festival-Holiday-And-Date-Night-For-Women-Two-Piece-Skirt-Set-p-26065984.html";10.00;0
"SHEIN Belle Rhinestone Fringe Trim Sweetheart Neck Velvet Bodycon Dress";"https://eur.shein.com/SHEIN-Belle-Rhinestone-Fringe-Trim-Sweetheart-Neck-Velvet-Bodycon-Dress-p-24113153.html";13.00;32
"Muted Off Shoulder Puff Sleeve Jacquard Dress";"https://eur.shein.com/Muted-Off-Shoulder-Puff-Sleeve-Jacquard-Dress-p-25251057.html";18.00;25
"Lace Trim Ruched Bust PJ Set";"https://eur.shein.com/Lace-Trim-Ruched-Bust-PJ-Set-p-13442735.html";10.00;0
"Luvlette Velour Pajama Set";"https://eur.shein.com/Luvlette-Velour-Pajama-Set-p-25174285.html";14.00;18
"SHEIN DECDS Vintage Party Women's Dress With Tassel & Shiny Details Club Women Outfits Party Women Dresses Prom Dress Vintage Clothes";"https://eur.shein.com/SHEIN-DECDS-Vintage-Party-Women-s-Dress-With-Tassel-Shiny-Details-Club-Women-Outfits-Party-Women-Dresses-Prom-Dress-Vintage-Clothes-p-24877456.html";23.00;0
"Women'S Solid Color Bell Sleeve Fit And Flare Dress";"https://eur.shein.com/Women-S-Solid-Color-Bell-Sleeve-Fit-And-Flare-Dress-p-28510846.html";45.00;0
"SHEIN BAE Mock Neck Sheer Mesh Bodysuit";"https://eur.shein.com/SHEIN-BAE-Mock-Neck-Sheer-Mesh-Bodysuit-p-330700.html";6.00;0
"SHEIN Maternity Ribbed Jumpsuit & Open Front Cardigan Set With Strapless Design";"https://eur.shein.com/SHEIN-Maternity-Ribbed-Jumpsuit-Open-Front-Cardigan-Set-With-Strapless-Design-p-25112861.html";23.00;0
"SHEIN SXY Spring And Summer Turtleneck Half-Zip Short White Long-Sleeved T-Shirt";"https://eur.shein.com/SHEIN-SXY-Spring-And-Summer-Turtleneck-Half-Zip-Short-White-Long-Sleeved-T-Shirt-p-6333612.html";4.00;20
"Criss Cross Backless Sports Cami Romper";"https://eur.shein.com/Criss-Cross-Backless-Sports-Cami-Romper-p-22891194.html";12.00;0
"SHEIN Privé Fuzzy Trim Crop Tweed Blazer";"https://eur.shein.com/SHEIN-Priv-Fuzzy-Trim-Crop-Tweed-Blazer-p-23952628.html";13.20;40
"Solid Ruched Knot Side Crop Cami Top";"https://eur.shein.com/Solid-Ruched-Knot-Side-Crop-Cami-Top-p-25077161.html";4.00;20
"Asavvy Rhinestone Trim Cut Out Bodycon Dress";"https://eur.shein.com/Asavvy-Rhinestone-Trim-Cut-Out-Bodycon-Dress-p-21337444.html";16.00;20
"SHEIN Frenchy Lantern Sleeve Ruched Sequin Dress";"https://eur.shein.com/SHEIN-Frenchy-Lantern-Sleeve-Ruched-Sequin-Dress-p-25099099.html";26.00;0
"SHEIN Slayr Women's Long Sleeve Mesh Splice Sequin Tee";"https://eur.shein.com/SHEIN-Slayr-Women-s-Long-Sleeve-Mesh-Splice-Sequin-Tee-p-28039123.html";6.00;0
"SHEIN PETITE Slant Pocket Wide Leg Jeans";"https://eur.shein.com/SHEIN-PETITE-Slant-Pocket-Wide-Leg-Jeans-p-19005773.html";15.20;20
"Women's Sparkly Skirt";"https://eur.shein.com/Women-s-Sparkly-Skirt-p-26464678.html";13.50;10
"Women's Spider Printed Cuffed Joggers";"https://eur.shein.com/Women-s-Spider-Printed-Cuffed-Joggers-p-26518349.html";13.00;0
"Yoga Sxy One Piece Criss Cross Backless Sports Jumpsuit";"https://eur.shein.com/Yoga-Sxy-One-Piece-Criss-Cross-Backless-Sports-Jumpsuit-p-11611820.html";13.00;0
"SHEIN LUNE Women's Solid Color Button Front Shirt";"https://eur.shein.com/SHEIN-LUNE-Women-s-Solid-Color-Button-Front-Shirt-p-27421188.html";8.00;27
"SHEIN EZwear Drawstring Waist Wide Leg Pants";"https://eur.shein.com/SHEIN-EZwear-Drawstring-Waist-Wide-Leg-Pants-p-22583050.html";8.00;20
"SHEIN EZwear Solid Zip Front Unitard Jumpsuit";"https://eur.shein.com/SHEIN-EZwear-Solid-Zip-Front-Unitard-Jumpsuit-p-25554216.html";14.00;0
"FANTAUZZI Clémentine Floral Lace Mermaid Hem Dress Without Lingerie Set";"https://eur.shein.com/FANTAUZZI-Cl-mentine-Floral-Lace-Mermaid-Hem-Dress-Without-Lingerie-Set-p-24418487.html";20.00;0
"Solid Color Drawstring Waist Sweatpants";"https://eur.shein.com/Solid-Color-Drawstring-Waist-Sweatpants-p-28264015.html";11.20;20
"SHEIN PETITE Leather Look High Waist Straight Leg Jeans";"https://eur.shein.com/SHEIN-PETITE-Leather-Look-High-Waist-Straight-Leg-Jeans-p-6343242.html";15.20;20
"Women's Casual Basic Ripped Jeans That Goes Well With Anything";"https://eur.shein.com/Women-s-Casual-Basic-Ripped-Jeans-That-Goes-Well-With-Anything-p-26561249.html";22.00;0
"SHEIN Modely Drop Shoulder Belted Velvet Robe";"https://eur.shein.com/SHEIN-Modely-Drop-Shoulder-Belted-Velvet-Robe-p-5071032.html";18.00;0
"SHEIN ICON Zip Up PU Leather Dress";"https://eur.shein.com/SHEIN-ICON-Zip-Up-PU-Leather-Dress-p-11427200.html";15.00;25
"Zip Front Thumb Holes Unitard Jumpsuit";"https://eur.shein.com/Zip-Front-Thumb-Holes-Unitard-Jumpsuit-p-22223634.html";17.00;0
"SHEIN Frenchy Women's Thin Pleated Long Dress";"https://eur.shein.com/SHEIN-Frenchy-Women-s-Thin-Pleated-Long-Dress-p-26586028.html";11.20;20
"DAZY Solid Button Front Crop Tee";"https://eur.shein.com/DAZY-Solid-Button-Front-Crop-Tee-p-13289133.html";8.00;0
"SHEIN BAE Button Front Tweed Tube Dress";"https://eur.shein.com/SHEIN-BAE-Button-Front-Tweed-Tube-Dress-p-11958012.html";15.30;15
"SHEIN Essnce Mock Neck Drop Shoulder Tee & Pants";"https://eur.shein.com/SHEIN-Essnce-Mock-Neck-Drop-Shoulder-Tee-Pants-p-24195937.html";12.60;30
"SHEIN ICON Slim Fit Sleeveless Top With Hollow Out Sides And Criss-cross Straps Made Of Special Embroidered Fabric";"https://eur.shein.com/SHEIN-ICON-Slim-Fit-Sleeveless-Top-With-Hollow-Out-Sides-And-Criss-cross-Straps-Made-Of-Special-Embroidered-Fabric-p-26782657.html";14.00;0
"SHEIN Slayr Women's Halter Neck Hollow Out Skinny Romper";"https://eur.shein.com/SHEIN-Slayr-Women-s-Halter-Neck-Hollow-Out-Skinny-Romper-p-26943617.html";7.00;0
"SHEIN Slayr Lettering Notch Neck Tank Top";"https://eur.shein.com/SHEIN-Slayr-Lettering-Notch-Neck-Tank-Top-p-27587288.html";3.20;20
"SHEIN BIZwear High Waist Fold Pleated PU Leather Pants";"https://eur.shein.com/SHEIN-BIZwear-High-Waist-Fold-Pleated-PU-Leather-Pants-p-22819018.html";10.80;40
"Yoga Basic Running Tights Seamless High Stretch Scrunch Butt Tummy Control Active Leggings";"https://eur.shein.com/Yoga-Basic-Running-Tights-Seamless-High-Stretch-Scrunch-Butt-Tummy-Control-Active-Leggings-p-10384519.html";9.60;20
"SHEIN Clasi Women's Sparkly Twist Knot Slit Sleeve Dress";"https://eur.shein.com/SHEIN-Clasi-Women-s-Sparkly-Twist-Knot-Slit-Sleeve-Dress-p-24902732.html";13.00;0
"SHEIN Maternity Mock Neck Button Front 2 In 1 Nursing Dress";"https://eur.shein.com/SHEIN-Maternity-Mock-Neck-Button-Front-2-In-1-Nursing-Dress-p-23644036.html";16.00;0
"SHEIN EZwear Two Tone Flap Pocket Side Pants";"https://eur.shein.com/SHEIN-EZwear-Two-Tone-Flap-Pocket-Side-Pants-p-11913526.html";10.00;0
"Bow Print Contrast Lace Velvet Night Dress";"https://eur.shein.com/Bow-Print-Contrast-Lace-Velvet-Night-Dress-p-8181057.html";7.00;0
"SHEIN BAE Black & Golden Spaghetti Strap A-Line Mini Dress For Women";"https://eur.shein.com/SHEIN-BAE-Black-Golden-Spaghetti-Strap-A-Line-Mini-Dress-For-Women-p-22583168.html";19.00;0
"SHEIN SXY Zebra Striped Sheer Crop Top Without Bra";"https://eur.shein.com/SHEIN-SXY-Zebra-Striped-Sheer-Crop-Top-Without-Bra-p-13006701.html";4.00;0
"One Shoulder Ruched Draped Side Split Thigh Glitter Formal Dress";"https://eur.shein.com/One-Shoulder-Ruched-Draped-Side-Split-Thigh-Glitter-Formal-Dress-p-25219306.html";52.00;0
"SHEIN Slayr Solid Crop Tee & Elastic Waist Pants";"https://eur.shein.com/SHEIN-Slayr-Solid-Crop-Tee-Elastic-Waist-Pants-p-25433070.html";20.00;0
"SHEIN Essnce High Waist Skinny Jeans";"https://eur.shein.com/SHEIN-Essnce-High-Waist-Skinny-Jeans-p-1868009.html";18.00;0
"ROMWE PUNK Contrast Leopard Drop Shoulder Sweatshirt";"https://eur.shein.com/ROMWE-PUNK-Contrast-Leopard-Drop-Shoulder-Sweatshirt-p-11343846.html";6.75;25
"Apperloth A High Waist Skinny Trousers";"https://eur.shein.com/Apperloth-A-High-Waist-Skinny-Trousers-p-2753066.html";17.00;0
"Drawstring Waist Slant Pocket Sweatpants";"https://eur.shein.com/Drawstring-Waist-Slant-Pocket-Sweatpants-p-25540318.html";7.70;30
"Heart Print PJ Set";"https://eur.shein.com/Heart-Print-PJ-Set-p-20458203.html";7.65;15
"SHEIN BAE Plunging Neck Sequin Bodysuit";"https://eur.shein.com/SHEIN-BAE-Plunging-Neck-Sequin-Bodysuit-p-11235473.html";16.00;0
"Giffniseti One Shoulder Split Thigh Sequin Formal Dress";"https://eur.shein.com/Giffniseti-One-Shoulder-Split-Thigh-Sequin-Formal-Dress-p-21255970.html";71.00;0
"SHEIN Privé Contrast Mesh Button Front Shirt";"https://eur.shein.com/SHEIN-Priv-Contrast-Mesh-Button-Front-Shirt-p-22247081.html";16.00;0
"Yoga Party Leopard Print Wide Waistband Sports Leggings";"https://eur.shein.com/Yoga-Party-Leopard-Print-Wide-Waistband-Sports-Leggings-p-16755916.html";12.00;0
"VUTRU Women's Slim Fit Sport Jacket With Thumb Hole Compression Shirt";"https://eur.shein.com/VUTRU-Women-s-Slim-Fit-Sport-Jacket-With-Thumb-Hole-Compression-Shirt-p-12593434.html";15.00;0
"SHEIN Privé Crocodile Embossed Mesh Panel Black Bodycon Dress";"https://eur.shein.com/SHEIN-Priv-Crocodile-Embossed-Mesh-Panel-Black-Bodycon-Dress-p-12189985.html";4.90;30
"Cartoon Graphic Lettuce Trim PJ Set";"https://eur.shein.com/Cartoon-Graphic-Lettuce-Trim-PJ-Set-p-6060452.html";7.65;15
"SHEIN Essnce Women's Round Neck Drop Shoulder Knit Sweater And Knitted Pants Set";"https://eur.shein.com/SHEIN-Essnce-Women-s-Round-Neck-Drop-Shoulder-Knit-Sweater-And-Knitted-Pants-Set-p-26756241.html";30.00;0
"SHEIN BAE Tie Backless Ruched Sequin Mesh Bodycon Dress";"https://eur.shein.com/SHEIN-BAE-Tie-Backless-Ruched-Sequin-Mesh-Bodycon-Dress-p-22763274.html";13.87;27
"SHEIN VCAY Romantic Off Shoulder Flounce Sleeve Waist Dress";"https://eur.shein.com/SHEIN-VCAY-Romantic-Off-Shoulder-Flounce-Sleeve-Waist-Dress-p-12763618.html";19.00;0
"NEW SHEIN Yoga Basic Seamless High Elasticity Sports Leggings";"https://eur.shein.com/SHEIN-Yoga-Basic-Seamless-High-Elasticity-Sports-Leggings-p-29436227.html";9.00;0
"SHEIN Yoga Trendy Tie Dye Tummy Control Sports Leggings";"https://eur.shein.com/SHEIN-Yoga-Trendy-Tie-Dye-Tummy-Control-Sports-Leggings-p-24628000.html";10.00;0
"Yoga Basic Women's Solid Color Sports Leggings";"https://eur.shein.com/Yoga-Basic-Women-s-Solid-Color-Sports-Leggings-p-27778501.html";10.00;0
"SHEIN Privé Sweetheart Neck Puff Sleeve Bodycon Dress";"https://eur.shein.com/SHEIN-Priv-Sweetheart-Neck-Puff-Sleeve-Bodycon-Dress-p-25195120.html";9.00;40
"SHEIN Essnce Turtleneck Drop Shoulder Split Hem Sweater";"https://eur.shein.com/SHEIN-Essnce-Turtleneck-Drop-Shoulder-Split-Hem-Sweater-p-24195620.html";14.25;25
"Solid Wide Waistband Running Yoga Stretch Pocket Patched Cargo Leggings";"https://eur.shein.com/Solid-Wide-Waistband-Running-Yoga-Stretch-Pocket-Patched-Cargo-Leggings-p-14597843.html";15.00;0
"Missord Geo Sequin Bodycon Dress";"https://eur.shein.com/Missord-Geo-Sequin-Bodycon-Dress-p-7272352.html";21.60;10
"SHEIN Essnce Solid Ruched Side Crop Tee";"https://eur.shein.com/SHEIN-Essnce-Solid-Ruched-Side-Crop-Tee-p-25243411.html";8.00;0
"SHEIN Coolane Elastic Waist Wide Leg Pants";"https://eur.shein.com/SHEIN-Coolane-Elastic-Waist-Wide-Leg-Pants-p-20661923.html";15.00;0
"SHEIN ICON Zip Up Halter Neck Backless Denim Top";"https://eur.shein.com/SHEIN-ICON-Zip-Up-Halter-Neck-Backless-Denim-Top-p-25556351.html";16.00;0
"Contrast Binding Button Front Lapel Collar Satin PJ Set";"https://eur.shein.com/Contrast-Binding-Button-Front-Lapel-Collar-Satin-PJ-Set-p-1799153.html";13.60;20
"SHEIN Qutie Graffiti Print Drop Shoulder Drawstring Hem Puffer Coat";"https://eur.shein.com/SHEIN-Qutie-Graffiti-Print-Drop-Shoulder-Drawstring-Hem-Puffer-Coat-p-24577885.html";30.00;0
"SHEIN Essnce 3pcs/set Women's Solid Color Tee With Scoop Neck";"https://eur.shein.com/SHEIN-Essnce-3pcs-set-Women-s-Solid-Color-Tee-With-Scoop-Neck-p-26497596.html";16.00;20
"SHEIN Tall Split Thigh PU Leather Pencil Skirt";"https://eur.shein.com/SHEIN-Tall-Split-Thigh-PU-Leather-Pencil-Skirt-p-21242169.html";13.00;0
"NEW SHEIN ICON Women's Halter Neck Tie Waist Hollow Out High Slit Dress";"https://eur.shein.com/SHEIN-ICON-Women-s-Halter-Neck-Tie-Waist-Hollow-Out-High-Slit-Dress-p-29587557.html";9.00;0
"SHEIN VCAY High Split Mesh Sheer Skirt";"https://eur.shein.com/SHEIN-VCAY-High-Split-Mesh-Sheer-Skirt-p-2460270.html";9.00;0
"SHEIN MOD Lace Up Front Tank Top Without Blouse";"https://eur.shein.com/SHEIN-MOD-Lace-Up-Front-Tank-Top-Without-Blouse-p-17576689.html";7.00;0
"SHEIN ICON Women's Cargo Denim Wide Leg Pants";"https://eur.shein.com/SHEIN-ICON-Women-s-Cargo-Denim-Wide-Leg-Pants-p-27175542.html";26.00;0
"SHEIN Coolane Rhinestone Cross Pattern Slant Pocket Sweatpants";"https://eur.shein.com/SHEIN-Coolane-Rhinestone-Cross-Pattern-Slant-Pocket-Sweatpants-p-26173959.html";10.00;29
"Heart Print Cami Nightdress";"https://eur.shein.com/Heart-Print-Cami-Nightdress-p-17549692.html";4.25;15
"SHEIN Privé Lace Square Neck Mermaid Hem Date Night Dress";"https://eur.shein.com/SHEIN-Priv-Lace-Square-Neck-Mermaid-Hem-Date-Night-Dress-p-25117136.html";22.00;0
"ROMWE PUNK Zip Fly Patent Skinny Pants";"https://eur.shein.com/ROMWE-PUNK-Zip-Fly-Patent-Skinny-Pants-p-20746981.html";12.00;25
"SHEIN Frenchy Mesh Lantern Sleeve Belted Velvet Dress";"https://eur.shein.com/SHEIN-Frenchy-Mesh-Lantern-Sleeve-Belted-Velvet-Dress-p-25095949.html";10.80;40
"Solid High Waist Pants, Casual Contrast Faux Leather Skinny Pants, Women's Clothing";"https://eur.shein.com/Solid-High-Waist-Pants-Casual-Contrast-Faux-Leather-Skinny-Pants-Women-s-Clothing-p-26914780.html";13.00;0
"SHEIN Pregnant Women's Ribbed Round Neck Jumpsuit";"https://eur.shein.com/SHEIN-Pregnant-Women-s-Ribbed-Round-Neck-Jumpsuit-p-27470094.html";18.00;0
"Lace Panel Cami Top & Trousers PJ Set With Robe";"https://eur.shein.com/Lace-Panel-Cami-Top-Trousers-PJ-Set-With-Robe-p-2855548.html";12.60;40
"Women's Cute Bear Pattern Plush Vest And Shorts Pajama Set";"https://eur.shein.com/Women-s-Cute-Bear-Pattern-Plush-Vest-And-Shorts-Pajama-Set-p-27361482.html";10.00;0
"SHEIN Qutie Colorblock Drop Shoulder Duster Cardigan";"https://eur.shein.com/SHEIN-Qutie-Colorblock-Drop-Shoulder-Duster-Cardigan-p-24435298.html";13.60;20
"Solid Flap Pocket Cargo Pants";"https://eur.shein.com/Solid-Flap-Pocket-Cargo-Pants-p-13509662.html";26.10;10
"Yoga Basic Women's High Waist Seamless Yoga Pants Fitness Leggings";"https://eur.shein.com/Yoga-Basic-Women-s-High-Waist-Seamless-Yoga-Pants-Fitness-Leggings-p-27559786.html";9.00;0
"SHEIN Yoga Basic Wide Waistband Sports Leggings";"https://eur.shein.com/SHEIN-Yoga-Basic-Wide-Waistband-Sports-Leggings-p-19766660.html";7.00;0
"SHEIN Privé Twist Front Cut Out Bodycon Dress";"https://eur.shein.com/SHEIN-Priv-Twist-Front-Cut-Out-Bodycon-Dress-p-24962078.html";9.00;0
"Letter Graphic Drop Shoulder Sweatshirt";"https://eur.shein.com/Letter-Graphic-Drop-Shoulder-Sweatshirt-p-25408884.html";7.00;30
"Solid Color Lantern Sleeve Waist Cinched Dress";"https://eur.shein.com/Solid-Color-Lantern-Sleeve-Waist-Cinched-Dress-p-28862172.html";17.00;0
"SHEIN Clasi Ruched Ruffle Trim Velvet Bodycon Dress";"https://eur.shein.com/SHEIN-Clasi-Ruched-Ruffle-Trim-Velvet-Bodycon-Dress-p-25105473.html";7.20;40
"SHEIN Maternity Lantern Sleeve Peplum Tee";"https://eur.shein.com/SHEIN-Maternity-Lantern-Sleeve-Peplum-Tee-p-24088547.html";12.00;0
"NEW Pattern Printed Casual Round Neck T-Shirt";"https://eur.shein.com/Pattern-Printed-Casual-Round-Neck-T-Shirt-p-28155985.html";9.00;0
"Solid Unitard Jumpsuit";"https://eur.shein.com/Solid-Unitard-Jumpsuit-p-14102242.html";11.00;0
"SHEIN Privé Women's Lantern Sleeve Backless Blouse";"https://eur.shein.com/SHEIN-Priv-Women-s-Lantern-Sleeve-Backless-Blouse-p-27830998.html";11.20;20
"SHEIN BAE Mock Neck Geo Mesh Top Without Bra";"https://eur.shein.com/SHEIN-BAE-Mock-Neck-Geo-Mesh-Top-Without-Bra-p-11538743.html";6.00;0
"SHEIN BIZwear Sweetheart Neck Fuzzy Cuff Bodycon Dress";"https://eur.shein.com/SHEIN-BIZwear-Sweetheart-Neck-Fuzzy-Cuff-Bodycon-Dress-p-23362136.html";12.00;20
"SHEIN LUNE Contrast Lace Button Front Shirt";"https://eur.shein.com/SHEIN-LUNE-Contrast-Lace-Button-Front-Shirt-p-21732586.html";12.80;20
"SHEIN Essnce Elegant Women's Scoop Neck Ribbed Dress";"https://eur.shein.com/SHEIN-Essnce-Elegant-Women-s-Scoop-Neck-Ribbed-Dress-p-25775327.html";13.60;20
"Contrast Binding Satin Night Set";"https://eur.shein.com/Contrast-Binding-Satin-Night-Set-p-12689641.html";16.00;0
"SHEIN Tall Ruched Tulip Hem Satin Dress";"https://eur.shein.com/SHEIN-Tall-Ruched-Tulip-Hem-Satin-Dress-p-11410571.html";11.00;31
"SHEIN Essnce Solid Split Hem Lettuce Trim Plisse Dress";"https://eur.shein.com/SHEIN-Essnce-Solid-Split-Hem-Lettuce-Trim-Plisse-Dress-p-16479992.html";15.00;0
"SHEIN Privé Double Breasted Front Skort";"https://eur.shein.com/SHEIN-Priv-Double-Breasted-Front-Skort-p-12611874.html";7.50;25
"SHEIN Tall Wideband Waist Solid Leggings";"https://eur.shein.com/SHEIN-Tall-Wideband-Waist-Solid-Leggings-p-15572614.html";9.00;0
"SHEIN Essnce Striped Pattern Knit Pants";"https://eur.shein.com/SHEIN-Essnce-Striped-Pattern-Knit-Pants-p-20831732.html";15.00;25
"SHEIN BAE Tie Dye Ruched Mesh Top";"https://eur.shein.com/SHEIN-BAE-Tie-Dye-Ruched-Mesh-Top-p-18214723.html";6.00;0
"Yoga Sxy Twist Front Racer Back Sports Push Up Bra";"https://eur.shein.com/Yoga-Sxy-Twist-Front-Racer-Back-Sports-Push-Up-Bra-p-12660526.html";5.60;20
"SHEIN EZwear Solid Fuzzy Tube Top";"https://eur.shein.com/SHEIN-EZwear-Solid-Fuzzy-Tube-Top-p-12699523.html";5.50;21
"Yoga Trendy Color-blocking Wide-waistband Sports Leggings";"https://eur.shein.com/Yoga-Trendy-Color-blocking-Wide-waistband-Sports-Leggings-p-26247813.html";9.00;0
"SHEIN BAE Holographic Knot Waist Metallic Trousers";"https://eur.shein.com/SHEIN-BAE-Holographic-Knot-Waist-Metallic-Trousers-p-13190159.html";16.00;0
"Women's Solid Color Round Neck Drop Shoulder Sweater & Wide Leg Pants Two Piece Set";"https://eur.shein.com/Women-s-Solid-Color-Round-Neck-Drop-Shoulder-Sweater-Wide-Leg-Pants-Two-Piece-Set-p-27842982.html";35.00;0
"SHEIN BAE Solid Color Elegant Rhinestone Decorated Sleeveless Mini Dress With A-Line Silhouette, Suitable For Party, Street, And Nightclub";"https://eur.shein.com/SHEIN-BAE-Solid-Color-Elegant-Rhinestone-Decorated-Sleeveless-Mini-Dress-With-A-Line-Silhouette-Suitable-For-Party-Street-And-Nightclub-p-27700863.html";16.00;0
"SHEIN BAE Ruffle Hem Glitter Skirt";"https://eur.shein.com/SHEIN-BAE-Ruffle-Hem-Glitter-Skirt-p-12144747.html";5.95;15
"SHEIN BIZwear High Waist Patent Shorts";"https://eur.shein.com/SHEIN-BIZwear-High-Waist-Patent-Shorts-p-21749455.html";11.00;27
"SHEIN Clasi Women's Long Sleeve Mesh Patchwork Bodysuit";"https://eur.shein.com/SHEIN-Clasi-Women-s-Long-Sleeve-Mesh-Patchwork-Bodysuit-p-26300804.html";11.00;0
"Yoga Basic Solid Sports Bra";"https://eur.shein.com/Yoga-Basic-Solid-Sports-Bra-p-11220104.html";4.00;20
"SHEIN Privé Round Neck Sheer Lace Warm Long Sleeve Women's T-Shirt";"https://eur.shein.com/SHEIN-Priv-Round-Neck-Sheer-Lace-Warm-Long-Sleeve-Women-s-T-Shirt-p-25490638.html";10.00;0
"SHEIN BAE Lettuce Trim Glitter Sheer Mesh Top Without Bra";"https://eur.shein.com/SHEIN-BAE-Lettuce-Trim-Glitter-Sheer-Mesh-Top-Without-Bra-p-4392971.html";6.00;0
"Women's Cartoon Printed Strap Sleep Dress";"https://eur.shein.com/Women-s-Cartoon-Printed-Strap-Sleep-Dress-p-25845661.html";4.25;15
"SHEIN LUNE Battery & Letter Graphic Tee";"https://eur.shein.com/SHEIN-LUNE-Battery-Letter-Graphic-Tee-p-25529171.html";4.00;20
"SHEIN Swim Basics Solid Color Two-Piece Swimsuit Set Carnival";"https://eur.shein.com/SHEIN-Swim-Basics-Solid-Color-Two-Piece-Swimsuit-Set-Carnival-p-28336922.html";10.00;0
"Women's Mid-High Waist Casual Street Jeans";"https://eur.shein.com/Women-s-Mid-High-Waist-Casual-Street-Jeans-p-28379220.html";23.00;0
"NEW SHEIN BohoFeels Women's Floral Printed Drawstring Waist Dress";"https://eur.shein.com/SHEIN-BohoFeels-Women-s-Floral-Printed-Drawstring-Waist-Dress-p-28438217.html";15.00;0
"SHEIN PETITE Crop PU Leather Tube Top & Pants Set";"https://eur.shein.com/SHEIN-PETITE-Crop-PU-Leather-Tube-Top-Pants-Set-p-12738363.html";9.60;40
"SHEIN SXY Women's Irregular Collar Lantern Sleeve Shirt";"https://eur.shein.com/SHEIN-SXY-Women-s-Irregular-Collar-Lantern-Sleeve-Shirt-p-26503247.html";12.00;0
"Bear Print Lettuce Trim Button Front Sleep Jumpsuit";"https://eur.shein.com/Bear-Print-Lettuce-Trim-Button-Front-Sleep-Jumpsuit-p-24712426.html";10.00;0
"SHEIN PETITE High Waist Ripped Straight Leg Jeans";"https://eur.shein.com/SHEIN-PETITE-High-Waist-Ripped-Straight-Leg-Jeans-p-25052545.html";16.00;20
